precio_alquiler,expensas,direccion,superficie,ambientes,habitaciones,banos,descripcion,url,scraped_at,pagina,moneda_original,precio_alquiler_original,barrio,precio_por_m2,costo_total,categoria_tamano
380000,105000.0,Avellaneda 2616,42.0,2,1.0,1.0,"Moderno y luminoso departamento de 2 ambientes en muy buen estado con vista abierta panorámica impecable, el mismo se lo describe de la siguiente manera: -Ingreso por pasillo o hall de entrada con pisos de parquet en muy buen estado con acceso del living comedor de muy buen tamaño con mucha luminosidad y una vista increíble de todo el barrio. -Comodisima cocina completa con muebles bajos y sobre mesada de granito con doble bacha de acero inoxidable, grifería monocomando, alacena, pisos de cemento, amplios ventanales en la misma y espacio para lavarropas con su correspondiente conexión. -Baño de muy buena medida con bañera, pisos y paredes en cerámicos y porcelanatos. -El dormitorio cuenta con pisos de parquet gran placard empotrado y cuenta con un gran ventanal con vista abierta panorámica permitiendo el acceso de gran luminosidad en el mismo y en toda la unidad. -importante: la unidad cuenta con losa radiante. -El Edificio se lo destáca por su privilegiada ubicación, ofrece una gama de servicios ámplia y variada, más de veinte líneas de colectivos y la línea ""A"" de Subte facilitan el acceso desde cualquier punto de la ciudad. -Ofrece diferentes opciones como restaurantes, farmacias, supermercados, bancos, tiendas de ropa y galerías comerciales a solo 5 cuadras de la Avenida Rivadavia. -Las condiciones de ingresos son las siguientes: -Recibo de sueldo o justificación de ingresos del garante y locatario. -Garantía de Capital Federal en lo posible de familiar directo o seguro de caucion. - Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Castro reisse propiedades, la vocacion al servicio de la profesion",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-amplio-departamento-de-2-ambientes-55844688.html,2025-05-28 02:32:17.932262,11,ARS,380000,Flores,9047.619047619048,485000.0,Pequeño
850000,257000.0,Helguera al 300,122.0,4,3.0,2.0,"Excelente departamento en la zona comercial de FloresUbicado en un edificio de excelente estado, con balcón al frente orientado al Este y patio con lavadero (sucah). Cuenta con 3 habitaciones muy amplias con placares. Se acepta seguro de caución o garantía propietaria en caba. Coordiná tu visita con nosotros! Lo estamos mostrando",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-flores-56293124.html,2025-05-28 02:32:21.366328,11,ARS,850000,Flores,6967.213114754099,1107000.0,Grande
1100000,236000.0,Avenida Juan Bautista Alberdi,120.0,4,3.0,2.0,"Amplio y luminoso departamento de 4 ambientes en semipiso, con palier privado. Cuenta con un espacioso living comedor. Cocina comedor equipada con ventilador de techo, con extractor y excelente circulación de aire. Balcón corrido amplio con cerramiento. El dormitorio principal posee baño en suite y todos los dormitorios cuentan con amplios placares. Además, dispone de un baño principal completo con ante baño. Amplio lavadero independiente con baulera. Todos los ambientes tienen aire acondicionado y la calefacción es por radiadores, mediante caldera individual. Ubicación ideal: a solo tres cuadras de la estación San Pedrito (Línea A del subte). El edificio cuenta con varias cámaras de seguridad que pueden visualizarse mediante una app. ¡Una excelente opción para quienes buscan comodidad, amplitud y excelente conectividad! Requisitos. Contrato por 24 meses o menos. Actualización trimestral por ipc. Garantía de C. A. B. A O seguro de Caución. Mes de adelante. Mes de deposito en dolares",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-amplio-cuatro-ambientes-en-flores-dueno-directo-56094865.html,2025-05-28 02:32:26.129938,11,ARS,1100000,Flores,9166.666666666666,1336000.0,Grande
450000,135000.0,san pedrito 141,32.0,0,,,1 ambiente 33M2. frente balcon impecable. expensas 140. 000 incluye agua y caldera. Excelente ubicacion. calle San Pedrito. requisitos. Recibo de sueldo /Garantía propietaria/seguro de Caución. 500 dólares de depósito ( se devuelve al final del contrato) $200. 000 aproximado de gastos de certificacion de escribano e informe del inmueble en garantia. Mes por adelantado. Ajuste cada 4 meses por ipc. valor mensual $450. 000. Cristina Ver datos,https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-1-ambiente-amplio-frente-balcon-impacable-56292020.html,2025-05-28 02:32:30.771164,11,ARS,450000,Flores,14062.5,585000.0,Pequeño
380000,69000.0,Portela 190,37.0,0,,1.0,"Excelente Monoambiente, edificio de 8 años, con amplio balcón, baño completo.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-monoambiente-con-balcon-impecable-y-55904546.html,2025-05-28 02:32:34.088560,11,ARS,380000,Flores,10270.27027027027,449000.0,Pequeño
800000,240000.0,Avenida Avellaneda 2000,71.0,3,2.0,1.0,"Corredor Responsable: Patricia Maria Sodor cucicba 5414 / csi 6061- Contacto: Alejandra Fukuhara. Ubicado en Av. Avellaneda al 2000, entre Boyacá y Granaderos. Condiciones: - Mes de depósito. - Mes de adelanto. - Seguro de caución o Garantía propietaria en caba. - Recibo de sueldo en blanco. - Incremento cuatrimestral por ipc. - no acepta mascotas. Departamento 3 ambientes con balcón, cochera y baulera. Piso 9, gran vista panorámica y mucha luminosidad y ventilación en todos los ambientes. Cocina comedor, con lavadero independiente y toilette. Ambos dormitorios poseen placard empotrado. Baño completo. Calefacción central. Amplia cochera, con espacio para maniobrar. Baulera. Edificio con 3 ascensores. Tótem de seguridad. Encargado con vivienda. Remax Argentina S. R. L. No ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios re/max puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que Remax Argentina S. R. L no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25. 028, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. El inmueble no es accesible para personas con discapacidades físicas.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-3-amb.-balcon.-cochera-y-baul.-luminoso!-56198031.html,2025-05-28 02:32:40.099008,11,ARS,800000,Flores,11267.605633802817,1040000.0,Mediano
490000,55000.0,Nazca 415. Entre Bogotá y Avellaneda,44.0,2,1.0,,"Alquiler de Departamento 2 ambientes en Flores, Capital Federal. Excelente ubicación. Todo externo, con pisos madera, muy luminoso y vista abierta. condiciones / requisistos: - No se aceptan Mascotas - Recibo de Sueldo / Demostración de ingresos. Garantía: sistema de garantias finaer (www. finaersa. com. ar) Las superficies y medidas son aproximadas y a solo efecto orientativo. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. Fabio Roberto Manara (C. U. C. I. C. B. A. Mat. Nº 2264) - Darío Gastón Manara (C. U. C. I. C. B. A. Mat Nº 2265) xintel(mnr-mnr-549)",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes.-nazca-al-400-56294413.html,2025-05-28 02:32:46.157614,11,ARS,490000,Flores,11136.363636363636,545000.0,Pequeño
700000,240000.0,Zelarrayan 1670,70.0,1,1.0,1.0,"Se alquila excelente monoambiente de 70 m2 en 5 piso, depto. 5120, con balcón aterrazado, 1 baño en suite completo y toilette, cocina integrada con anafe eléctrico, apto profesional x reglamento de copropiedad, ademas laundry salón de usos múltiples ; restorant, parrillas, dos piletas, una de ellas climatizadas, resto propio ; jacuzzi y sauna, orientación norte súper luminoso ;. Expensas económicas. Requisitos. Contrato por 24 meses ajustado por ipc cuatrimestralmente. ingresos demostrables. seguro de garantía mg garantías srl. honorarios profesionales",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-se-alquila-excelente-monoambiente-a-estrenar-con-55720479.html,2025-05-28 02:32:51.067619,11,ARS,700000,Flores,10000.0,940000.0,Mediano
400000,44000.0,ramon falcon 2689,30.0,1,0.0,1.0,"Reciclado Monoambiente en excelente estado con Balcón corrido y lavadero incluido, el mismo se lo describe de la siguiente manera: - Ambiente principal amplio con pisos de parquet recién piulidos y plastificados, placard empotrado y salida al balcón corrido con pileta de lavado. - Cocina Kichinet nueva, tanto en mesada de granito y muebles bajos con cajonera, pisos de cerámicos y ventana chica para ventilación. -Baño con Multifaz en buen estado con buena ventilación. -importante: ""la unidad es apto profesional Y no se aceptan mascotas "". Muy Buena Ubicacion Cerca de Avda Rivadavia, Centro Comercial de Flores, Transportes, Comercios, Accesos. -Las condiciones de ingresos son las siguientes: -Recibo de sueldo o justificación de ingresos del garante y locatario. -Garantía de Capital Federal en lo posible de familiar directo o Seguro de caución. 2 años de contrato. ajustes trimestral por icl. -El Edificio se lo destáca por su privilegiada ubicación, ofrece una gama de servicios ámplia y variada, más de veinte líneas de colectivos y la línea ""A"" de Subte facilitan el acceso desde cualquier punto de la ciudad. -Ofrece diferentes opciones como restaurantes, farmacias, supermercados, bancos, tiendas de ropa y galerías comerciales a solo una cuadra de la Avenida Rivadavia. - Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Castro reisse propiedades, la vocacion al servicio de la profesion",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-monoambiente-en-alquiler-en-excelente-estado-con-56155891.html,2025-05-28 02:32:54.235500,11,ARS,400000,Flores,13333.333333333334,444000.0,Muy pequeño
430000,110000.0,Bolivia 500,30.0,1,0.0,1.0,"Se alquila un monoambiente nuevo, ubicado en Bolivia al 500, barrio de Flores. Descripción: - Cocina integrada. - Ambiente amplio. - Baño completo. El edificio cuenta con: - sum. - gym. - Terraza con Parrilla. - Laundry. Requisitos: - Recibos de sueldo que acrediten antigüedad y solvencia. - Seguro de Caución. - Mes de Adelanto. - Mes de depósito. Condiciones: - Valor del alquiler $430. 000. - Expensas $110. 000 (incluye luz y agua) - Contrato por 24 meses. - Actualización trimestral por ipc. - Acepta mascota. Empresa familiar en el barrio de Barracas. Espeche propiedades. cucicba 7061. Aviso legal: Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de las facturas, títulos y planos legales del inmueble. - kpVer datos - kpdVer datos- - Publicado usando KiteProp crm Inmobiliario",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-un-monoambiente-al-frente-a-estrenar-flores-56144478.html,2025-05-28 02:32:59.426628,11,ARS,430000,Flores,14333.333333333334,540000.0,Muy pequeño
350000,50000.0,Lafuente 74,30.0,1,0.0,1.0,Monoambiente apto prof apto mascotas interno 30M2 flores A mts de rivadaviagavilán propiedadesVer datos wpp: 11 Ver datosgavilan propiedadesfijo: Ver datos/6570 - Mensaje de Wpp: Ver datos,https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-monoambiente-flores-30-m-sup2--apto-mascota-apto-56150180.html,2025-05-28 02:33:04.151427,11,ARS,350000,Flores,11666.666666666666,400000.0,Muy pequeño
850000,190200.0,Nazca al 500,118.0,4,3.0,2.0,Excelente Departamento 4 Ambientes - Nazca y Avellaneda (caba) Características: ? 4 ambientes amplios y luminosos? Comedor: 3x5 m | Dormitorio principal: 3x3 m? Balcón a la calle | Bajas expensas? Excelente estado de conservaciónUbicación privilegiada: ? Nazca y Avellaneda (Centro Comercial) ? A 4 cuadras de Av. Rivadavia (Línea de subte A) Condiciones de alquiler: • Contrato: 24 meses• Aumentos: Trimestrales (según índice ipc) • Garantías: Aceptan seguro de caución o garantía de Propiedad en caba¡Agendá tu visita hoy mismo!,https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-4-ambientes-a-la-calle-con-balcon-bajas-expensas-56338842.html,2025-05-28 02:33:08.688201,11,ARS,850000,Flores,7203.389830508475,1040200.0,Grande
850000,150000.0,Bilbao 2345 1º C,80.0,3,2.0,1.0,"Flores departamento moderno 3 ambientes + escritorio. Contrafrente super luminoso con balcón. Recién pintado. Baño completo con bañera. Cocina con espacio para lavarropas. Lavavajillas. Campana extractora de aire. Mueble bajo mesada Y alacena Y otros. Aire acondicionado split en living. Dormitorio principal con aire acondicionado split. Y placard con interiores. 2do. Dormitorio con aire acondicionado de pared Y placard. Pisos flotantes Y ceramicos. Proximo A lineas A Y E de subte. Aysa se abona con las expensas mensualesse deja constancia que las Expensas que se mencionan corresponden al día que se carga la Propiedad. Deberá consultarse las mismas al momento de reservarse el Inmueble. -Las medidas que se expresan son aproximadas. -“Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes”. jose mauricio adaszko matricula cucicba Nº 712",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-flores-3-amb-escritorio.-cochera-cub.-contrafrente.-56217787.html,2025-05-28 02:33:12.094512,11,ARS,850000,Flores,10625.0,1000000.0,Mediano
550000,84000.0,Lafuente 100 1°,60.0,3,2.0,1.0,"Departamento de 3 ambientes en el corazón de Flores, cerca de todos los medios y centro comercial; muy luminoso. Living comedor a balcón corrido, dos dormitorios con placard. Contrato a dos años con actualización trimestral por ipc, no mascotas. Mat. 356 cucicba. ""Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes"". Accesible (Ley 5. 115): Si.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-de-3-ambientes-flores-55180145.html,2025-05-28 02:33:17.715666,11,ARS,550000,Flores,9166.666666666666,634000.0,Mediano
400000,,Donato Alvarez TTe. Gral 600,31.0,1,0.0,,"Monoambiente dividido con pared a 2 mts de altura, Living comedor cocina 5. 70x2. 80, Dormitorio 4. 10x3. 00, baño con ducha, muy buen estado. Excelente ubicación a 2 cuadras de Plaza Irlanda y sobre Donato Alvarez al 600",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-alquiler-en-flores-capital-federal-55447341.html,2025-05-28 02:33:21.547236,11,ARS,400000,Flores,12903.225806451614,400000.0,Pequeño
600000,150000.0,Av. Avellaneda 2616,60.0,3,2.0,1.0,2 dormitorios. 1 living comedor. 1 cocina. 1 baño. 1 lavadero independiente. calefacción central. El departamento se entrega pintado y listo para ser habitado.,https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-dueno-directo-alquila-departamento-de-3-ambientes-56111262.html,2025-05-28 02:33:23.125059,11,ARS,600000,Flores,10000.0,750000.0,Mediano
490000,78000.0,Boyaca 300,35.0,1,1.0,1.0,"Ambiente amplio divisible con placard Cocina amplia con lavadero Baño completo Luminoso. Excelente ubicación cerca de subte, medios fe transporte y comercios Muy buen estado",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-1-ambiente-amplio-y-divisible-c-cocina-independiente-y-56013871.html,2025-05-28 02:33:26.969059,11,ARS,490000,Flores,14000.0,568000.0,Pequeño
500000,40000.0,Avenida Varela 213,42.0,2,1.0,1.0,"Depto. A la calle, en excelente ubicación a 2 cuadras de Av. Rivadavia y 4 de subte A, al cocina comedor-integrada con pisos cerámicos, dormitorio con placard y baño completo.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-dueno-directo-56028746.html,2025-05-28 02:33:31.572770,11,ARS,500000,Flores,11904.761904761905,540000.0,Pequeño
550000,,Bogotá,47.0,2,1.0,1.0,"Departamento 2 ambientes en alquiler – Flores Centro. Disponible a partir de julio – Dueño directo. Luminoso y funcional departamento de 2 ambientes ubicado en el corazón de Flores, a metros del subte y múltiples líneas de colectivo. Ideal para quienes buscan comodidad y excelente conectividad. Características del departamento: • Amplio living comedor con Split frío/calor. • Puerta blindada y balcón con protección. • 1 dormitorio con placard empotrado. • Cocina completa con lavadero incorporado. • Termotanque nuevo de alta recuperación. • Baño completo con bañera. El departamento se encuentra en muy buen estado general, dentro de un edificio tranquilo y en una zona con todos los servicios cercanos: comercios, bancos, colegios y espacios verdes. Condiciones del alquiler: • Contrato por 24 meses. • Ajuste trimestral por ipc. • Demostración de ingresos y garantía (preferentemente propietaria o seguro de caución) Dueño directo – Consultas al: 11 Ver datos",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-2-ambientes-en-alquiler-dueno-directo-56333749.html,2025-05-28 02:35:11.038623,12,ARS,550000,Flores,11702.127659574468,550000.0,Pequeño
380000,80000.0,Yerbal 2800,36.0,1,0.0,1.0,"Alquilo, 1 ambiente, sin intermediarios, ni comision. Exelente estado general, para entrar A vivir,, tiene el metraje de un dos amb. , dpto. En un 2do. Piso,, , ambiente 8 por 3 metros, muy luminoso,, divisible, piso porcellanato marmolado. , cocina amplia,, lavadero incorporado, con amplia pileta Y lugar para lavarropas, balcon contrafrente silencioso,, vista arbolada,, bano completo con vanitory, buena ubicacion. Muy comercial, A 3 cuadras de estacion flores. Y A una cuadra de av. Rivadavia Y av. Nazca. , edificio bien mantenido, requisitos, recibo de sueldo Y otro recibo que salga de garante. aparte de los recibo de sueldo del locatario, Y recibo de sueldo, del garante, tienen que presentar certificados originales, del empleo donde trabajan actualmente. ,, ajustes trimestrales por ipc.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa--alquilo-sin-comision-inmobilialia.-54700883.html,2025-05-28 02:35:15.498061,12,ARS,380000,Flores,10555.555555555555,460000.0,Pequeño
380000,50000.0,Av. San Pedrito 168,24.0,1,0.0,1.0,"Departamento de 1 amb luminoso piso 4, excelente ubicación: a 1, 1/2 cuadra de Av Rivadavia, del subte A, a pasos de Av Juan Bautista Alberdi. Apto Profesional. Se requiere garantía propietaria (caba) o seguro de caución(Afianzar, Finaer, Monclair o Argenprop) . Ademas deberá presentar recibo de sueldo o de jubilación de los últimos tres meses. Cocina separada muebles completos bajo mesada y cocina a gas. Lavadero. Lindo baño completo y ducha. Ambiente con placard en pared y piso parquet. No se aceptan mascotas. Expensas $50. 000. (Incluye Aysa) Para ingresar se debe abonar un mes de depósito y un mes de alquiler por adelantado. Colectivos: 1, 2, 5, 8, 25, 36, 49, 53, 55, 63, 76, 85, 86, 88, 92, 96, 104, 113, 126, 132, 133, 134, 136, 141, 163, 180",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquilo-depto-en-flores-1-amb.-excelente-ubicacion!-47063911.html,2025-05-28 02:35:19.411207,12,ARS,380000,Flores,15833.333333333334,430000.0,Muy pequeño
400000,100000.0,Bogota,32.0,2,1.0,1.0,"Se alquila departamento de 2 ambientes luminoso. Orientación Norte a contrafrente. Cuenta con baño, cocina y dormitorio en ambientes separados. Reformado hace 5 años. Todos sus artefactos son eléctricos. Termotanque de 80 litros e instalación eléctrica preparada para el uso de estufa y anafe eléctrico. Cercanía con estación Flores (Línea Sarmiento) Cercanía con estación Subte A (San José de Flores) Cercanía con centro comercial Av. Avellaneda. Requisitos: Garantía en Capital Federal o en su defecto deposito. Mes de adelanto (mes de alquiler) Mes de deposito. Apto para profesional y mascota",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-departamento-2-ambientes-luminoso-apto-56277327.html,2025-05-28 02:35:22.285839,12,ARS,400000,Flores,12500.0,500000.0,Pequeño
315000,120000.0,Terrada 72,23.0,1,1.0,1.0,"Monoambiente Semi - Amoblado al frente c/balcón. Baulera. Amenities. Apto Prof. Equipado con cama rebatible, biblioteca, mesa y muebles de guardado. La cocina, completamente integrada, cuenta con mesada de granito, anafe eléctrico y espacio para lavarropas. Tiene balcón y una baulera privada en el mismo piso. Además, el baño completo es amplio y funcional. Edificio construido en 2022, con amenities que incluyen sum, solarium, parrilla. La ubicación, a pasos del subte A | San Pedrito y del tren F | Sarmiento en Estación Flores, y múltiples líneas de colectivos. Ideal vivienda como para uso profesional.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-1-ambiente-en-flores-con-baulera-53223266.html,2025-05-28 02:35:26.291077,12,ARS,315000,Flores,13695.652173913044,435000.0,Muy pequeño
600000,,Fray Luis Beltrán 35,44.0,1,0.0,1.0,Monoambiente de 44 mt. Super luminoso. Balcón a vista abierta. Placard con interior. Cocina completa. Baño completo. Conexión para lavarropas. Laundry en el edificio. Terraza con solarium. 2 Ascensores,https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-monoambiente-super-luminoso.-excelente-ubicacion.-a-56166644.html,2025-05-28 02:35:30.034019,12,ARS,600000,Flores,13636.363636363636,600000.0,Pequeño
500000,120000.0,José Bonifacio 1969,55.0,1,0.0,1.0,"Un ambiente divisible, con balcón aterrazo, parrilla de tiro natural, aire acondicionado, placar doble, portero visor y apto profesional en la mejor zona de flores (flores norte) a una cuadra de avenida pedro Goyena, tres cuadras de Rivadavia y Carabobo y dos cuadras de plaza misericordia. El edificio cuenta con gimnasio, piscina y solárium de 12 años de antigüedad, bajo valor de expensas. Totalmente eléctrico con termotanque nuevo de 85 litros de capacidad y baño completo con bañera instalado. Orientación contrafrente.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-un-hermoso-ambiente-divisible-en-la-mejor-zona-de-55681412.html,2025-05-28 02:35:34.419249,12,ARS,500000,Flores,9090.90909090909,620000.0,Mediano
800000,170000.0,Caracas 200,104.0,4,3.0,1.0,"Departamento de 4 ambientes muy luminoso, al frente, baño completo con vanitory de roble y mesada de marmol travertino, toillete de recepcion, ambos con revestimiento de venecita, grandes espejos. Cocina con lavadero integrado tambien en venecita con muebles de cocina de roble y mesada de granito gris mara, con anafe y horno. Agua caliente por caldera propia. Living comedor y 2 dormitorios alfombrados y un dormitorio con piso de parquet. Todos los dormitorios con placares. Pintura nueva en paredes.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-dueno-alquila-departamento-de-4-ambientes-al-frente-54197906.html,2025-05-28 02:35:38.314946,12,ARS,800000,Flores,7692.307692307692,970000.0,Grande
600000,150000.0,Av. Avellaneda 2616,60.0,3,2.0,1.0,2 dormitorios. 1 living comedor. 1 cocina. 1 baño. 1 lavadero independiente. calefacción central. El departamento se entrega pintado y listo para ser habitado.,https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-dueno-directo-alquila-departamento-de-3-ambientes-56111262.html,2025-05-28 02:35:42.040723,12,ARS,600000,Flores,10000.0,750000.0,Mediano
490000,52000.0,Rivera Indarte 120,39.0,2,1.0,1.0,"2 ambientes, segundo piso por escalera, apto profesional. direccion rivera indarte al 100, esta A 1 cuadra del subte A. Departamento de 2 ambientes, 37 m2 cubiertos mas pequeño balcon al contrafrente. Alquiler: $ 490. 000. Expensas actuales: $52. 000 que incluye Agua. requisitos: no se aceptan perritos. 1 Mes de adelanto. 1 Mes de Deposito. $ 200. 000 Gastos. Garantia propietaria o poliza de caucion o recibo de sueldo propio con antiguedad mayor a 2 años. El contrato sera por 2 años con actualizacion trimestral segun inflacion, ipc",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-2-ambientes-flores-dueno-apto-profesional-56006069.html,2025-05-28 02:35:48.234901,12,ARS,490000,Flores,12564.102564102564,542000.0,Pequeño
950000,,Lautaro 1300,120.0,3,2.0,1.0,"Dúplex 3 ambientes, Living comedor, cocina separada, dos dormitorios con placares, hall de distribución, 1 baño completo, 1 toilete, lavadero. Al frente con balcon, patio y terraza. Con cochera no tiene expensas. Recien pintado. garantía propietaria excluyente. Justificación de ingresos. Se encuentra a 1 cuadra de Av Carabobo y 5 del subte E estación Medalla Milagrosa",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-hermoso-duplex-con-cochera-sin-gastos-no-51834048.html,2025-05-28 02:35:51.810246,12,ARS,950000,Flores,7916.666666666667,950000.0,Grande
300000,75000.0,Avenida Avellaneda 2764,30.0,2,1.0,1.0,"Departamento 2 ambientes, en un segundo piso por escalera, en plena zona comercial de avenida Avellaneda, apto para vivienda o actividad comercial. Alquila dueño directo. La unidad no tiene gas, es totalmente eléctrico. Disponible inmediatamente. Condiciones de ingreso: 1 mes por gastos de locación y contrato + 1 mes de deposito + 1 mes de alquiler / Requerido, seguro de caución y seguro de incendio e ingresos demostrables / Actualización por ipc Trimestral",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-departamento-2-ambientes-sobre-zona-comercial-55995268.html,2025-05-28 02:35:54.957678,12,ARS,300000,Flores,10000.0,375000.0,Muy pequeño
500000,40000.0,Avenida Varela 213,42.0,2,1.0,1.0,"Depto. A la calle, en excelente ubicación a 2 cuadras de Av. Rivadavia y 4 de subte A, al cocina comedor-integrada con pisos cerámicos, dormitorio con placard y baño completo.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-dueno-directo-56028746.html,2025-05-28 02:35:57.038020,12,ARS,500000,Flores,11904.761904761905,540000.0,Pequeño
490000,78000.0,Boyaca 300,35.0,1,1.0,1.0,"Ambiente amplio divisible con placard Cocina amplia con lavadero Baño completo Luminoso. Excelente ubicación cerca de subte, medios fe transporte y comercios Muy buen estado",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-1-ambiente-amplio-y-divisible-c-cocina-independiente-y-56013871.html,2025-05-28 02:36:00.643368,12,ARS,490000,Flores,14000.0,568000.0,Pequeño
790000,,Cuenca,100.0,4,3.0,1.0,"Amplio departamento al frente, balcón corrido, lavadero cocina, living, tres dormitorios conño completo y ser expensas. Alquilo. promocion expensas incluidas!",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquilo-amplio-departamento-zona-comercial-56185359.html,2025-05-28 02:36:06.165572,12,ARS,790000,Flores,7900.0,790000.0,Grande
350000,100000.0,Terrada 100,27.0,0,,1.0,"Unidad en excelente estado. Posee Aire acondicionado, cama rebatible que al levantarla se hace mesa, baño completo, balcon y tiene lugar para heladera, lavarropas y microondas. Los servicios e impuestos están incluidos en las expensas. Condiciones. Contrato por 2 años. Incremento trimestral en base al ipc. 1 mes de depósito. 1 mes de adelanto. Garantia propietaria o seguro de caución Respaldar. Gastos de certif de firma e informes si es necesario.",https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-excelente-monoambiente-c-balcon-baulera-sum-y-56152149.html,2025-05-28 02:36:10.682508,12,ARS,350000,Flores,12962.962962962964,450000.0,Muy pequeño
